id	lon	lat	b_code
380395	3985	33.1759	52.5639	4
380483	3986	33.1939	52.47	4
380562	3987	33.3064	52.6872	4
380653	3988	32.9064	52.8599	4
380737	3989	33.1849	52.836	4
380818	3990	32.7998	53.4266	4
380916	3991	32.9675	53.3749	4
381010	3992	32.5607	53.7538	4
381087	3993	32.5367	53.5988	4
381166	3994	32.7806	53.6071	4
381264	3995	32.3199	53.9397	4
381344	3996	32.7322	53.9032	4
381445	3997	32.5395	54.0275	4
381542	3998	32.3297	54.1035	4
381631	3999	32.5579	54.1223	4
381733	4000	32.6244	54.2093	4
381836	4001	31.9901	54.5421	4
381926	4002	32.1949	54.442	4
382023	4003	32.245	54.2317	4
382120	4004	32.3634	54.3363	4
382218	4005	32.425	54.463	4
382307	4006	32.2888	54.5621	4
382409	4007	32.0733	54.8687	4
382522	4008	32.3006	54.7714	4
382629	4009	31.8258	55.1431	4
382730	4010	31.9911	55.2225	4
382834	4011	31.9523	55.0472	4
382925	4012	31.7738	55.4168	4
383030	4013	31.899	55.5195	4
383131	4014	31.7838	55.667	4
383234	4015	31.7128	55.7973	4
383326	4016	31.5577	56.2247	4
383424	4017	32.0443	58.9663	6
383503	4018	32.545	58.0547	4
383620	4019	32.4484	58.2968	4
383725	4020	33.1897	59.5993	6
383808	4021	33.2871	59.402	6
383901	4022	33.8957	58.3421	4
383983	4023	34.119	57.8675	4
384089	4024	34.1931	57.8009	4
384178	4025	33.1695	56.8047	4
384265	4026	33.6759	55.8933	4
384387	4027	33.9759	55.1839	4
384501	4028	34.3346	54.464	4
384585	4029	34.3714	54.3035	4
384684	4030	35.7479	50.5973	4
384772	4031	35.7343	50.6585	4
384859	4032	35.6278	51.0152	4
384960	4033	35.5688	51.104	4
385059	4034	35.5493	51.3869	4
385157	4035	35.4444	51.5465	4
385251	4036	35.4368	51.6645	4
385357	4037	35.1824	52.22	4
385439	4038	35.1661	52.4159	4
385526	4039	35.073	52.5862	4
385621	4040	34.5334	53.9344	4
385692	4041	35.6293	54.6223	4
385803	4042	35.6834	54.4848	4
385888	4043	35.7245	54.3284	4
385979	4044	35.9064	53.8007	4
386073	4045	36.4322	60.593	6
386158	4046	36.6717	60.8063	6
386258	4047	36.5104	60.8417	6
386355	4048	36.5434	60.9726	6
386455	4049	36.8229	60.9439	6
386565	4050	36.5555	61.1222	6
386653	4051	36.8664	61.1815	6
386753	4052	36.6634	61.2312	6
386847	4053	36.4355	61.2694	6
386953	4054	36.662	61.3335	6
387049	4055	36.7644	61.3588	6
387153	4056	40.2323	58.5267	6
387267	4057	40.1918	58.4488	6
387380	4058	40.1228	58.2257	6
387474	4059	40.3454	58.2201	6
387575	4060	40.2798	58.0401	6
387681	4061	40.0857	57.8152	6
387770	4062	40.2958	57.8753	6
387891	4063	40.2876	57.6197	6
387991	4064	40.2121	56.2265	4
388077	4065	40.052	56.222	4
388167	4066	40.2759	56.1244	4
388253	4067	40.3442	56.0239	4
388330	4068	40.2098	55.0446	4
388425	4069	40.3034	53.9301	4
388504	4070	40.3262	53.3297	4
388596	4071	40.4053	53.073	4
388692	4072	40.3393	52.8574	4
388804	4073	40.2017	52.7079	4
388895	4074	40.2878	52.5493	4
388992	4075	40.1672	52.2804	4
389088	4076	40.3797	52.3858	4
389194	4077	40.8377	52.3636	4
389294	4078	41.1381	53.4393	4
389388	4079	40.4281	53.6855	4
389460	4080	40.9646	53.633	4
389561	4081	41.1333	53.7987	4
389650	4082	41.0654	54.2102	4
389741	4083	40.803	54.8178	4
389824	4084	40.4759	56.0456	4
389908	4085	40.6875	56.074	4
389991	4086	40.5249	56.4244	4
390077	4087	40.9331	56.5772	4
390168	4088	40.9725	56.3591	4
390268	4089	40.8945	56.4732	4
390342	4090	40.6777	56.3533	4
390436	4091	41.2228	56.465	4
390515	4092	41.4092	56.5929	4
390580	4093	40.8274	56.727	4
390673	4094	41.0832	56.7063	4
390771	4095	41.2113	56.6129	4
390860	4096	41.3912	56.7738	4
390957	4097	41.1876	56.8734	4
391046	4098	40.8721	56.8575	6
391144	4099	41.1916	56.9662	4
391246	4100	41.3983	57.1062	4
391354	4101	41.0994	57.1354	4
391456	4102	40.9587	57.0642	4
391553	4103	40.679	57.2547	6
391652	4104	41.4308	57.2408	6
391744	4105	41.112	57.3916	6
391833	4106	41.2578	57.3276	6
391931	4107	41.6334	57.3897	6
392025	4108	41.4853	57.5344	6
392131	4109	41.2345	57.5475	6
392242	4110	40.9641	57.5175	6
392329	4111	40.9803	57.6196	6
392432	4112	41.5762	57.6765	6
392536	4113	41.1902	57.7184	6
392650	4114	40.8302	57.8935	6
392734	4115	41.2593	57.9068	6
392848	4116	41.0953	57.7883	6
392949	4117	41.3712	57.7772	6
393059	4118	41.4072	58.0345	6
393156	4119	41.1729	58.0564	6
393255	4120	40.9021	58.0729	6
393368	4121	40.7867	58.196	6
393455	4122	41.025	58.2665	6
393572	4123	40.8482	58.3895	6
393674	4124	40.9855	58.4884	6
393783	4125	41.1379	58.4251	6
393877	4126	41.2991	58.3691	6
393974	4127	41.4146	58.4434	6
394078	4128	41.4791	58.1769	6
394192	4129	41.5983	58.2482	6
394299	4130	41.6374	58.1182	6
394412	4131	40.7662	58.5657	6
394505	4132	40.5032	58.6361	6
394617	4133	40.688	58.6639	6
394701	4134	40.9991	58.6785	6
394805	4135	41.1355	58.771	6
394932	4136	40.633	58.9139	6
395034	4137	41.6808	58.37	6
395133	4138	42.0079	58.4286	6
395239	4139	41.9533	58.2232	6
395342	4140	41.4998	56.3456	4
395434	4141	41.6938	56.3172	4
395517	4142	41.9214	56.298	4
395606	4143	41.5757	55.951	4
395690	4144	41.5445	55.8652	4
395784	4145	41.7341	55.776	4
395869	4146	41.8241	55.8983	4
395960	4147	41.6641	55.6511	4
396045	4148	41.9757	55.6453	4
396133	4149	41.7883	55.6183	4
396218	4150	41.932	55.5234	4
396313	4151	41.9198	55.4683	4
396401	4152	41.696	55.4877	4
396481	4153	41.548	55.3611	4
396565	4154	41.8341	55.3199	4
396645	4155	41.6119	55.203	4
396733	4156	41.7631	55.1742	4
396811	4157	41.6902	55.0957	4
396894	4158	41.7619	54.7939	4
396976	4159	41.6255	54.7552	4
397053	4160	41.5901	54.6624	4
397083	4161	41.7837	54.6609	4
397171	4162	41.5506	54.5692	4
397266	4163	41.8103	54.5373	4
397360	4164	41.9507	54.5265	4
397442	4165	41.9359	54.4119	4
397495	4166	41.8713	54.2559	4
397589	4167	41.7435	54.3936	4
397676	4168	41.9839	54.1636	4
397759	4169	41.9718	54.0538	4
397839	4170	41.8394	53.9747	4
397918	4171	41.8787	53.847	4
398009	4172	31.4059	55.9593	4
398111	4173	41.4971	57.3467	6
398210	4174	40.4036	57.3073	6
398304	4175	40.2341	55.173	4
398355	4176	41.0486	54.8957	4
398438	4177	41.5728	54.8771	4
398517	4178	41.3319	54.8724	4
398598	4179	41.7167	54.8978	4
398683	4180	37.5938	59.7208	6
398768	4181	37.7151	54.8625	4
398860	4182	37.5312	52.5167	4
398951	4183	35.4409	59.4144	6
399051	4184	32.6504	53.7176	4
399134	4185	33.4574	54.8252	4
399223	4186	33.1299	55.5861	4
399314	4187	31.2331	58.7316	6
399412	4188	31.6779	57.4958	6
399531	4189	28.7024	58.1549	6
399636	4190	41.7542	58.1822	6
399732	4191	42.0743	56.1726	4
399818	4192	41.8599	55.2446	4
399899	4193	40.8553	53.7968	4
399975	4194	41.7866	53.7306	4
400058	4195	42.8563	57.4322	6
