map_ID,no_np,dir,lon,lat
2457,1080,sever,41.4083,58.7671
2553,1081,sever,41.9955,58.7646
2557,1082,sever,41.7087,58.6772
2456,1083,sever,41.3914,58.6415
2558,1084,sever,41.886,58.6444
2453,1085,sever,41.2068,58.604
2561,1086,sever,42.0012,58.5656
2454,1087,sever,41.2263,58.5049
2455,1088,sever,41.4589,58.5085
2560,1089,sever,41.7591,58.4786
4125,1090,sever,41.1379,58.4251
4127,1091,sever,41.4146,58.4434
4138,1092,sever,42.0079,58.4286
4126,1093,sever,41.2991,58.3691
4137,1094,sever,41.6808,58.37
4129,1095,sever,41.5983,58.2482
4139,1096,sever,41.9533,58.2232
4128,1097,sever,41.4791,58.1769
4190,1098,sever,41.7542,58.1822
4130,1099,sever,41.6374,58.1182
4119,1100,sever,41.1729,58.0564
4118,1101,sever,41.4072,58.0345
2556,1102,sever,42.3219,58.982
2872,1103,sever,42.5227,58.851
2555,1104,sever,42.215,58.7541
2860,1105,sever,42.458,58.7786
3697,1106,sever,42.6158,58.7988
2859,1107,sever,42.653,58.731
2870,1108,sever,42.9688,58.6453
2861,1109,sever,42.4713,58.6456
2559,1110,sever,42.1946,58.5933
2862,1111,sever,42.6708,58.5676
2564,1112,sever,42.417,58.478
2863,1113,sever,42.656,58.4744
2864,1114,sever,42.8755,58.4648
2856,1115,sever,42.8461,58.4038
2858,1116,sever,42.4632,58.4
2857,1117,sever,42.7151,58.3777
2855,1118,sever,42.933,58.3321
2562,1119,sever,42.1759,58.3208
2851,1120,sever,42.708,58.2931
2563,1121,sever,42.1646,58.2289
2847,1122,sever,42.5166,58.2256
2850,1123,sever,42.8968,58.2085
2565,1124,sever,42.2759,58.1128
2848,1125,sever,42.6506,58.1066
2849,1126,sever,42.9004,58.1116
2567,1127,sever,42.1295,58.0445
2566,1128,sever,42.4308,58.0109
2846,1129,sever,42.8056,58.0092
2873,1130,sever,43.3773,58.8924
2871,1131,sever,43.0786,58.785
2868,1132,sever,43.4678,58.7411
2954,1133,sever,43.7537,58.7248
2955,1134,sever,43.9829,58.666
2869,1135,sever,43.2162,58.6567
2867,1136,sever,43.6136,58.614
2865,1137,sever,43.1949,58.5533
2866,1138,sever,43.4046,58.4978
2963,1139,sever,43.6215,58.481
2854,1140,sever,43.1572,58.4177
2853,1141,sever,43.3572,58.3775
2964,1142,sever,43.8482,58.3812
2852,1143,sever,43.3591,58.2861
2975,1145,sever,43.6164,58.1868
2973,1144,sever,43.7559,58.2687
2976,1146,sever,43.7988,58.044
2845,1147,sever,43.1189,58.0243
2952,1148,sever,44.1373,58.956
2957,1149,sever,44.1778,58.8858
2953,1150,sever,44.5406,58.8829
3243,1151,sever,44.9271,58.8663
2956,1152,sever,44.2497,58.809
2958,1153,sever,44.3564,58.7524
3239,1154,sever,44.9851,58.7651
2961,1155,sever,44.6259,58.6897
3238,1156,sever,44.9445,58.697
2959,1157,sever,44.1489,58.6001
2960,1158,sever,44.4372,58.607
2962,1159,sever,44.706,58.5958
3234,1160,sever,44.9329,58.5833
2966,1161,sever,44.4272,58.4905
2967,1162,sever,44.6865,58.4611
2965,1163,sever,44.1514,58.4377
2968,1164,sever,44.4353,58.3657
2972,1165,sever,44.1143,58.3391
2974,1166,sever,44.828,58.3419
2970,1167,sever,44.4305,58.2794
2969,1168,sever,44.6969,58.2867
2971,1169,sever,44.6276,58.225
2979,1170,sever,44.4556,58.1616
2978,1171,sever,44.3233,58.1039
2977,1172,sever,44.1255,58.06
2980,1173,sever,44.0013,57.9988
3230,1174,sever,44.9643,57.9972
3242,1175,sever,45.1066,58.9131
3240,1176,sever,45.2844,58.827
3330,1177,sever,45.6674,58.8815
3237,1178,sever,45.2273,58.7284
3236,1179,sever,45.5079,58.6988
3331,1180,sever,45.8093,58.7293
3235,1181,sever,45.1312,58.6058
3332,1182,sever,45.924,58.6354
3337,1183,sever,45.6972,58.5847
3338,1184,sever,45.5909,58.5236
3232,1185,sever,45.0564,58.4558
3233,1186,sever,45.4096,58.4594
3339,1187,sever,45.566,58.4138
3342,1188,sever,45.5651,58.3643
3345,1189,sever,45.9033,58.2677
3231,1190,sever,45.2508,58.1952
3346,1191,sever,45.7441,58.1686
3347,1192,sever,45.502,58.1182
3348,1193,sever,45.9172,58.0596
3351,1194,sever,45.4148,58.0196
3350,1195,sever,45.6242,57.9974
3334,1196,sever,46.0603,58.9008
3335,1197,sever,46.3495,58.8864
3571,1198,sever,46.7408,58.8673
3333,1199,sever,46.1348,58.7324
3336,1200,sever,46.4568,58.7117
3560,1201,sever,46.8794,58.6906
3553,1202,sever,46.4687,58.5967
3340,1203,sever,46.1217,58.5437
3555,1204,sever,46.7689,58.527
3554,1205,sever,46.4101,58.4332
3556,1206,sever,46.8018,58.4352
3341,1207,sever,46.1071,58.3433
3343,1208,sever,46.3872,58.3543
3552,1209,sever,46.7024,58.3279
3558,1210,sever,46.9825,58.3505
3344,1211,sever,46.0809,58.1756
3546,1212,sever,46.5721,58.2096
3547,1213,sever,46.8378,58.206
3545,1214,sever,46.5611,58.1091
3548,1215,sever,46.8319,58.0996
3544,1216,sever,46.5602,58.0209
3572,1217,sever,47.0656,58.9187
3573,1218,sever,47.5041,58.8952
3569,1219,sever,47.0214,58.8268
3570,1220,sever,47.3558,58.8004
3568,1221,sever,47.2059,58.7336
3567,1222,sever,47.9565,58.738
3565,1223,sever,47.5651,58.6877
3566,1224,sever,47.8407,58.6751
3559,1225,sever,47.2179,58.6139
3562,1226,sever,47.6095,58.5745
3564,1227,sever,47.9269,58.5878
3561,1228,sever,47.3553,58.515
3557,1229,sever,47.1674,58.4284
3563,1230,sever,47.8211,58.4031
3603,1231,sever,47.5871,58.3549
3551,1232,sever,47.1938,58.2898
3605,1233,sever,47.4426,58.266
3604,1234,sever,47.8664,58.1965
3550,1235,sever,47.0792,58.2008
3606,1236,sever,47.4328,58.1912
3607,1237,sever,47.6108,58.1427
3549,1238,sever,47.2125,58.0611
3609,1239,sever,47.3921,58.0073
3608,1240,sever,47.8375,58.0323
4062,1241,sever,40.2958,57.8753
4114,1242,sever,40.8302,57.8935
4061,1243,sever,40.0857,57.8152
2444,1244,sever,40.734,57.8395
2443,1245,sever,40.3811,57.7457
2441,1246,sever,40.8244,57.7435
2113,1247,sever,40.1432,57.6997
2433,1248,sever,40.3701,57.6638
2435,1249,sever,40.6037,57.6491
2124,1259,sever,40.2231,57.335
4063,1250,sever,40.2876,57.6197
4111,1251,sever,40.9803,57.6196
2434,1252,sever,40.5556,57.5653
4110,1253,sever,40.9641,57.5175
2123,1254,sever,40.1484,57.5088
2436,1255,sever,40.4527,57.4755
2440,1256,sever,40.7393,57.5021
2437,1257,sever,40.3882,57.4157
2438,1258,sever,40.7083,57.4015
2439,1260,sever,40.868,57.3567
4174,1261,sever,40.4036,57.3073
2125,1262,sever,40.2457,57.2517
4103,1263,sever,40.679,57.2547
2432,1264,sever,40.4678,57.1843
2132,1265,sever,40.2134,57.1194
2431,1266,sever,40.7537,57.1398
4102,1267,sever,40.9587,57.0642
2131,1268,sever,40.1538,57.0262
2429,1269,sever,40.713,57.0492
2428,1270,sever,40.4457,56.9668
2430,1271,sever,40.9745,56.9371
2442,1272,sever,41.0521,57.9289
2445,1273,sever,41.5061,57.9412
2570,1274,sever,41.8952,57.9433
4115,1275,sever,41.2593,57.9068
2571,1276,sever,41.9021,57.8368
2579,1277,sever,41.674,57.8088
4116,1278,sever,41.0953,57.7883
4117,1279,sever,41.3712,57.7772
4113,1280,sever,41.1902,57.7184
2574,1281,sever,41.9421,57.7225
4112,1282,sever,41.5762,57.6765
2573,1283,sever,41.872,57.5661
4109,1284,sever,41.2345,57.5475
4108,1285,sever,41.4853,57.5344
2580,1286,sever,41.6849,57.5071
4105,1287,sever,41.112,57.3916
4107,1288,sever,41.6334,57.3897
2581,1289,sever,41.8462,57.3793
4106,1290,sever,41.2578,57.3276
4173,1291,sever,41.4971,57.3467
2583,1292,sever,41.9013,57.2725
4104,1293,sever,41.4308,57.2408
2585,1294,sever,41.6646,57.2415
4101,1295,sever,41.0994,57.1354
2586,1296,sever,41.6457,57.1349
2587,1297,sever,41.89,57.137
4100,1298,sever,41.3983,57.1062
4099,1299,sever,41.1916,56.9662
2591,1300,sever,41.6619,56.9611
2592,1301,sever,41.9061,56.9551
2568,1302,sever,42.1127,57.9327
2569,1303,sever,42.3537,57.91
2840,1304,sever,42.5699,57.8945
2572,1305,sever,42.0906,57.8284
2839,1306,sever,42.5429,57.7785
2575,1307,sever,42.2161,57.7484
2832,1308,sever,42.5144,57.6848
2831,1309,sever,42.523,57.6037
2576,1310,sever,42.1232,57.5972
2834,1311,sever,42.8217,57.507
2577,1312,sever,42.1312,57.4974
2578,1313,sever,42.3589,57.4923
2833,1314,sever,42.5479,57.4702
4195,1315,sever,42.8563,57.4322
2582,1316,sever,42.0929,57.3789
2589,1317,sever,42.3268,57.3883
2826,1318,sever,42.5918,57.3689
2584,1319,sever,42.0552,57.2443
2590,1320,sever,42.3773,57.2742
2825,1321,sever,42.5751,57.2754
2588,1322,sever,42.0928,57.1185
2593,1323,sever,42.3543,57.1031
2820,1324,sever,42.6719,57.0952
2823,1325,sever,42.8891,57.1393
2594,1326,sever,42.1787,56.9624
2595,1327,sever,42.4276,57.0008
2816,1328,sever,42.6761,56.9698
2844,1329,sever,43.3569,57.9382
2982,1330,sever,43.5919,57.917
2981,1331,sever,43.8072,57.9218
2843,1332,sever,43.1753,57.8784
2983,1333,sever,43.6259,57.7974
2841,1334,sever,43.0596,57.7728
2842,1335,sever,43.2627,57.744
2984,1336,sever,43.6019,57.6755
2837,1337,sever,43.164,57.6336
2836,1338,sever,43.1621,57.5222
2838,1339,sever,43.3413,57.5374
2988,1340,sever,43.8581,57.4607
2835,1341,sever,43.079,57.4118
2830,1342,sever,43.3688,57.3774
2987,1343,sever,43.5336,57.3969
2994,1344,sever,43.8401,57.3694
2993,1345,sever,43.8979,57.2909
2827,1346,sever,43.0405,57.2632
2828,1347,sever,43.3342,57.2394
2995,1348,sever,43.7051,57.2679
2824,1349,sever,43.0439,57.1262
2829,1350,sever,43.2918,57.1194
2997,1351,sever,43.8261,57.1207
2996,1352,sever,43.5473,57.0894
2821,1353,sever,43.4204,57.004
3000,1354,sever,43.9163,56.9997
2819,1355,sever,43.1101,56.9493
3229,1356,sever,44.8429,57.9205
2985,1357,sever,44.4002,57.8009
3226,1358,sever,44.8,57.6717
2986,1359,sever,44.2036,57.6159
3225,1360,sever,44.6101,57.6335
3224,1361,sever,44.7143,57.5689
2990,1362,sever,44.3428,57.4329
3219,1363,sever,44.5517,57.4256
2989,1364,sever,44.0242,57.3708
3220,1365,sever,44.7584,57.3419
2991,1366,sever,44.1093,57.2661
2992,1367,sever,44.3771,57.2289
3217,1368,sever,44.5998,57.2121
2998,1369,sever,44.1296,57.0829
3212,1370,sever,44.4324,57.1178
3216,1371,sever,44.842,57.0949
3213,1372,sever,44.6273,57.0646
2999,1373,sever,44.1304,56.9963
3204,1374,sever,44.4285,56.9824
3214,1375,sever,44.8077,56.9953
3352,1376,sever,45.3497,57.9107
3349,1377,sever,45.8621,57.9361
3355,1378,sever,45.6944,57.8377
3228,1379,sever,45.0633,57.8006
3353,1380,sever,45.3668,57.7982
3354,1381,sever,45.5968,57.7769
3356,1382,sever,45.8213,57.771
3359,1383,sever,45.2567,57.7169
3227,1384,sever,45.0506,57.6657
3361,1385,sever,45.6671,57.6226
3360,1386,sever,45.8562,57.6311
3223,1387,sever,45.1823,57.5274
3362,1388,sever,45.4506,57.5172
3364,1389,sever,45.8603,57.5049
3363,1390,sever,45.6774,57.4826
3221,1391,sever,45.0416,57.388
3368,1392,sever,45.4282,57.3792
3222,1393,sever,45.0078,57.2489
3367,1394,sever,45.3979,57.267
3365,1395,sever,45.8642,57.282
3366,1396,sever,45.6065,57.2332
3369,1397,sever,45.3904,57.1257
3218,1398,sever,45.1286,57.108
3370,1399,sever,45.5242,57.0752
3215,1400,sever,45.0893,56.9826
3371,1401,sever,45.3421,56.9934
3372,1402,sever,45.5831,56.9822
3373,1403,sever,45.7402,56.9248
3539,1404,sever,46.5308,57.8993
3358,1405,sever,46.2042,57.8942
3357,1406,sever,46.2597,57.7311
3542,1407,sever,46.6534,57.7185
3528,1408,sever,46.137,57.6602
3529,1409,sever,46.4089,57.6076
3534,1410,sever,46.7589,57.623
3527,1411,sever,46.0842,57.5498
3533,1412,sever,46.6567,57.5266
3530,1413,sever,46.4307,57.468
3536,1414,sever,46.8747,57.4514
3531,1415,sever,46.1296,57.3848
3532,1416,sever,46.6484,57.392
3538,1417,sever,46.8234,57.328
3516,1418,sever,46.1442,57.279
3517,1419,sever,46.3468,57.251
3523,1420,sever,46.5981,57.2268
3526,1421,sever,46.875,57.2036
3515,1422,sever,46.0151,57.1917
3518,1423,sever,46.4075,57.1436
3522,1424,sever,46.5581,57.0949
3521,1425,sever,46.8201,57.0463
3519,1426,sever,46.3474,56.9951
3520,1427,sever,46.6369,56.9809
3514,1428,sever,46.8193,56.9354
3378,1429,sever,46.0554,56.9281
3513,1430,sever,46.5248,56.9222
3611,1431,sever,47.5967,57.9388
3610,1432,sever,47.7617,57.8897
3540,1433,sever,47.0291,57.8239
3541,1434,sever,47.1453,57.7613
3612,1435,sever,47.8417,57.7679
3613,1436,sever,47.5216,57.7022
3543,1437,sever,47.0638,57.6511
3614,1438,sever,47.3378,57.6419
3615,1439,sever,47.6405,57.6072
3616,1440,sever,47.9084,57.599
3617,1441,sever,47.3627,57.5361
3535,1442,sever,47.1326,57.5063
3619,1443,sever,47.9526,57.4882
3618,1444,sever,47.6361,57.4434
3537,1445,sever,47.1565,57.3937
3621,1446,sever,47.3871,57.399
3620,1447,sever,47.8415,57.3379
3622,1448,sever,47.5956,57.2702
3525,1449,sever,47.0837,57.2231
3624,1450,sever,47.3603,57.2256
3623,1451,sever,47.816,57.2293
3625,1452,sever,47.5629,57.1758
3524,1453,sever,47.0851,57.1162
3626,1454,sever,47.6197,57.1126
3627,1455,sever,47.4165,57.0841
3628,1456,sever,47.3679,56.9878
3630,1457,sever,47.6747,56.992
3629,1458,sever,47.0867,56.9434
